INFO 2016-03-20 17:11:50,939 signals: Group added: БЕ-22 None (ID: 1)
INFO 2016-03-31 16:23:45,036 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:23:45,054 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-03-31 16:24:45,641 signals: Group added: MtM-1 None (ID: 1)
INFO 2016-03-31 16:24:45,652 signals: Group added: MtM-2 None (ID: 2)
INFO 2016-03-31 16:24:45,667 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-03-31 16:24:45,691 signals: Student added: John Dobson (ID: 2)
INFO 2016-03-31 16:24:45,710 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:24:45,737 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-03-31 16:26:27,018 signals: Group added: MtM-1 None (ID: 1)
INFO 2016-03-31 16:26:27,027 signals: Group added: MtM-2 None (ID: 2)
INFO 2016-03-31 16:26:27,040 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-03-31 16:26:27,054 signals: Student added: John Dobson (ID: 2)
INFO 2016-03-31 16:26:27,066 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:26:27,077 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-03-31 16:27:25,910 signals: Group added: MtM-1 None (ID: 1)
INFO 2016-03-31 16:27:25,919 signals: Group added: MtM-2 None (ID: 2)
INFO 2016-03-31 16:27:25,937 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-03-31 16:27:25,951 signals: Student added: John Dobson (ID: 2)
INFO 2016-03-31 16:27:25,964 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:27:25,977 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-03-31 16:29:31,506 signals: Group added: MtM-1 None (ID: 1)
INFO 2016-03-31 16:29:31,517 signals: Group added: MtM-2 None (ID: 2)
INFO 2016-03-31 16:29:31,535 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-03-31 16:29:31,548 signals: Student added: John Dobson (ID: 2)
INFO 2016-03-31 16:29:31,563 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:29:31,577 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-03-31 16:30:19,188 signals: Group added: MtM-1 None (ID: 1)
INFO 2016-03-31 16:30:19,196 signals: Group added: MtM-2 None (ID: 2)
INFO 2016-03-31 16:30:19,211 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-03-31 16:30:19,234 signals: Student added: John Dobson (ID: 2)
INFO 2016-03-31 16:30:19,248 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:30:19,263 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-03-31 16:31:09,845 signals: Group added: MtM-1 None (ID: 1)
INFO 2016-03-31 16:31:09,855 signals: Group added: MtM-2 None (ID: 2)
INFO 2016-03-31 16:31:09,869 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-03-31 16:31:09,882 signals: Student added: John Dobson (ID: 2)
INFO 2016-03-31 16:31:09,896 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:31:09,909 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-03-31 16:33:32,537 signals: Group added: MtM-1 None (ID: 1)
INFO 2016-03-31 16:33:32,549 signals: Group added: MtM-2 None (ID: 2)
INFO 2016-03-31 16:33:32,578 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-03-31 16:33:32,598 signals: Student added: John Dobson (ID: 2)
INFO 2016-03-31 16:33:32,614 signals: Student added: Sam Stefenson (ID: 3)
INFO 2016-03-31 16:33:32,635 signals: Student added: Arnold Kidney (ID: 4)
INFO 2016-04-03 14:27:57,853 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:27:57,897 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-03 14:27:57,904 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-03 14:27:57,912 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-03 14:27:57,926 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:27:57,933 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-03 14:31:57,526 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:31:57,533 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-03 14:31:57,540 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-03 14:31:57,548 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-03 14:31:57,571 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:31:57,578 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-03 14:41:53,928 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:41:53,936 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-03 14:41:53,944 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-03 14:41:53,952 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-03 14:41:53,965 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:41:53,971 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-03 14:47:06,997 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:47:07,018 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-03 14:47:07,047 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-03 14:47:07,065 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-03 14:47:07,096 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-03 14:47:07,103 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-03 19:08:31,604 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-03 19:08:31,642 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-03 19:08:31,650 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-03 19:08:31,658 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-03 19:08:31,671 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-03 19:08:31,677 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 19:51:41,908 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 19:51:41,956 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 19:51:41,985 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 19:51:42,009 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 19:51:42,057 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 19:51:42,075 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 19:51:48,630 signals: Student updated: Updated Name Updated Name (ID: 1)
INFO 2016-04-04 20:16:00,621 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:16:00,629 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 20:16:00,638 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 20:16:00,653 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 20:16:00,686 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:16:00,694 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 20:30:29,649 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:30:29,657 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 20:30:29,664 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 20:30:29,672 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 20:30:29,689 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:30:29,698 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 20:31:28,938 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:31:28,947 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 20:31:28,958 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 20:31:28,971 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 20:31:28,988 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:31:28,994 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 20:50:10,085 signals: Student added: Demo Student (ID: 1)
INFO 2016-04-04 20:51:12,643 signals: Student added: Demo Student (ID: 1)
INFO 2016-04-04 20:51:12,648 signals: Student updated: Demo Student (ID: 1)
INFO 2016-04-04 20:58:29,660 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:58:29,668 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 20:58:29,677 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 20:58:29,685 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 20:58:29,698 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 20:58:29,705 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:40:30,276 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:30,326 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:40:30,334 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:40:30,342 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:40:30,357 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:30,366 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:40:33,241 signals: Student updated: Updated Name Updated Name (ID: 1)
INFO 2016-04-04 21:40:33,539 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:33,552 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:40:33,561 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:40:33,567 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:40:33,593 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:33,599 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:40:34,393 signals: Group added: MtM-1 None (ID: 3)
INFO 2016-04-04 21:40:34,401 signals: Group added: MtM-2 None (ID: 4)
INFO 2016-04-04 21:40:34,417 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-04-04 21:40:34,435 signals: Student added: John Dobson (ID: 6)
INFO 2016-04-04 21:40:34,448 signals: Student added: Sam Stefenson (ID: 7)
INFO 2016-04-04 21:40:34,460 signals: Student added: Arnold Kidney (ID: 8)
INFO 2016-04-04 21:40:34,673 signals: Group added: MtM-1 None (ID: 5)
INFO 2016-04-04 21:40:34,683 signals: Group added: MtM-2 None (ID: 6)
INFO 2016-04-04 21:40:34,710 signals: Student added: Vitaliy Podoba (ID: 9)
INFO 2016-04-04 21:40:34,722 signals: Student added: John Dobson (ID: 10)
INFO 2016-04-04 21:40:34,736 signals: Student added: Sam Stefenson (ID: 11)
INFO 2016-04-04 21:40:34,755 signals: Student added: Arnold Kidney (ID: 12)
INFO 2016-04-04 21:40:35,165 signals: Group added: MtM-1 None (ID: 7)
INFO 2016-04-04 21:40:35,173 signals: Group added: MtM-2 None (ID: 8)
INFO 2016-04-04 21:40:35,191 signals: Student added: Vitaliy Podoba (ID: 13)
INFO 2016-04-04 21:40:35,206 signals: Student added: John Dobson (ID: 14)
INFO 2016-04-04 21:40:35,220 signals: Student added: Sam Stefenson (ID: 15)
INFO 2016-04-04 21:40:35,233 signals: Student added: Arnold Kidney (ID: 16)
INFO 2016-04-04 21:40:35,465 signals: Student added: Demo Student (ID: 17)
INFO 2016-04-04 21:40:35,470 signals: Student updated: Demo Student (ID: 17)
INFO 2016-04-04 21:40:35,552 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:35,559 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:40:35,566 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:40:35,578 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:40:35,602 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:35,608 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:40:35,816 signals: Group added: Group1 None (ID: 1)
INFO 2016-04-04 21:40:35,931 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:35,938 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:40:35,954 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:40:35,961 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:40:36,030 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:40:36,037 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:41:25,786 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:25,796 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:41:25,805 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:41:25,815 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:41:25,841 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:25,853 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:41:28,710 signals: Student updated: Updated Name Updated Name (ID: 1)
INFO 2016-04-04 21:41:29,071 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:29,082 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:41:29,097 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:41:29,111 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:41:29,127 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:29,135 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:41:30,329 signals: Group added: MtM-1 None (ID: 3)
INFO 2016-04-04 21:41:30,342 signals: Group added: MtM-2 None (ID: 4)
INFO 2016-04-04 21:41:30,383 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-04-04 21:41:30,401 signals: Student added: John Dobson (ID: 6)
INFO 2016-04-04 21:41:30,433 signals: Student added: Sam Stefenson (ID: 7)
INFO 2016-04-04 21:41:30,454 signals: Student added: Arnold Kidney (ID: 8)
INFO 2016-04-04 21:41:31,140 signals: Group added: MtM-1 None (ID: 5)
INFO 2016-04-04 21:41:31,172 signals: Group added: MtM-2 None (ID: 6)
INFO 2016-04-04 21:41:31,191 signals: Student added: Vitaliy Podoba (ID: 9)
INFO 2016-04-04 21:41:31,210 signals: Student added: John Dobson (ID: 10)
INFO 2016-04-04 21:41:31,237 signals: Student added: Sam Stefenson (ID: 11)
INFO 2016-04-04 21:41:31,265 signals: Student added: Arnold Kidney (ID: 12)
INFO 2016-04-04 21:41:31,641 signals: Group added: MtM-1 None (ID: 7)
INFO 2016-04-04 21:41:31,653 signals: Group added: MtM-2 None (ID: 8)
INFO 2016-04-04 21:41:31,685 signals: Student added: Vitaliy Podoba (ID: 13)
INFO 2016-04-04 21:41:31,713 signals: Student added: John Dobson (ID: 14)
INFO 2016-04-04 21:41:31,742 signals: Student added: Sam Stefenson (ID: 15)
INFO 2016-04-04 21:41:31,761 signals: Student added: Arnold Kidney (ID: 16)
INFO 2016-04-04 21:41:32,100 signals: Student added: Demo Student (ID: 17)
INFO 2016-04-04 21:41:32,109 signals: Student updated: Demo Student (ID: 17)
INFO 2016-04-04 21:41:32,204 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:32,218 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:41:32,229 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:41:32,239 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:41:32,268 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:32,281 signals: Group added: Group2 None (ID: 2)
INFO 2016-04-04 21:41:32,431 signals: Group added: Group1 None (ID: 1)
INFO 2016-04-04 21:41:32,581 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:32,612 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-04-04 21:41:32,635 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-04-04 21:41:32,648 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-04-04 21:41:32,677 signals: Group added: Group1 Vitaliy Podoba (ID: 1)
INFO 2016-04-04 21:41:32,694 signals: Group added: Group2 None (ID: 2)
